Retail Client;Date;Article Code;Article Description;Size of Packing Unit ;Prognosis (Packing Units);Realised Orders (Packing Units)
Jumbo Supermarkten BV;05.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;372;370
Jumbo Supermarkten BV;06.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;432;450
Jumbo Supermarkten BV;07.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;520;560
Jumbo Supermarkten BV;08.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;582;630
Jumbo Supermarkten BV;10.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;343;280
Jumbo Supermarkten BV;11.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;351;400
Jumbo Supermarkten BV;12.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;372;320
Jumbo Supermarkten BV;13.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;432;570
Jumbo Supermarkten BV;14.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;520;300
Jumbo Supermarkten BV;15.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;582;
Jumbo Supermarkten BV;17.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;343;
Jumbo Supermarkten BV;18.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;351;
Jumbo Supermarkten BV;19.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;372;
Jumbo Supermarkten BV;20.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;432;
Jumbo Supermarkten BV;21.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;520;
Jumbo Supermarkten BV;22.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;582;
Jumbo Supermarkten BV;24.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;343;
Jumbo Supermarkten BV;25.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;219;
Jumbo Supermarkten BV;26.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;238;
Jumbo Supermarkten BV;27.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;432;
Jumbo Supermarkten BV;28.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;520;
Jumbo Supermarkten BV;29.02.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;582;
Jumbo Supermarkten BV;02.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;343;
Jumbo Supermarkten BV;03.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;263;
Jumbo Supermarkten BV;04.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;279;
Jumbo Supermarkten BV;05.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;432;
Jumbo Supermarkten BV;06.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;520;
Jumbo Supermarkten BV;07.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;582;
Jumbo Supermarkten BV;09.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;380;
Jumbo Supermarkten BV;10.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;389;
Jumbo Supermarkten BV;11.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;412;
Jumbo Supermarkten BV;12.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;478;
Jumbo Supermarkten BV;13.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;576;
Jumbo Supermarkten BV;14.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;645;
Jumbo Supermarkten BV;16.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;569;
Jumbo Supermarkten BV;17.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;449;
Jumbo Supermarkten BV;18.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;459;
Jumbo Supermarkten BV;19.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;715;154
Jumbo Supermarkten BV;20.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;779;580
Jumbo Supermarkten BV;21.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;833;73
Jumbo Supermarkten BV;23.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;492;
Jumbo Supermarkten BV;24.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;482;
Jumbo Supermarkten BV;25.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;580;
Jumbo Supermarkten BV;26.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;618;
Jumbo Supermarkten BV;27.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;676;805
Jumbo Supermarkten BV;28.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;743;760
Jumbo Supermarkten BV;29.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;;80
Jumbo Supermarkten BV;30.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;380;256
Jumbo Supermarkten BV;31.03.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;389;
Jumbo Supermarkten BV;01.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;412;
Jumbo Supermarkten BV;02.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;478;
Jumbo Supermarkten BV;03.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;576;5
Jumbo Supermarkten BV;04.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;645;1080
Jumbo Supermarkten BV;05.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;;120
Jumbo Supermarkten BV;06.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;500;300
Jumbo Supermarkten BV;07.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;500;650
Jumbo Supermarkten BV;08.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;820;630
Jumbo Supermarkten BV;09.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;880;361
Jumbo Supermarkten BV;10.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;830;440
Jumbo Supermarkten BV;11.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;530;302
Jumbo Supermarkten BV;13.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;380;620
Jumbo Supermarkten BV;14.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;389;136
Jumbo Supermarkten BV;15.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;412;690
Jumbo Supermarkten BV;16.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;478;700
Jumbo Supermarkten BV;17.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;800;700
Jumbo Supermarkten BV;18.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;1000;284
Jumbo Supermarkten BV;20.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;600;183
Jumbo Supermarkten BV;21.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;600;8
Jumbo Supermarkten BV;22.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;600;
Jumbo Supermarkten BV;23.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;700;124
Jumbo Supermarkten BV;24.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;800;
Jumbo Supermarkten BV;25.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;1000;
Jumbo Supermarkten BV;27.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;541;70
Jumbo Supermarkten BV;28.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;554;180
Jumbo Supermarkten BV;29.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;586;16
Jumbo Supermarkten BV;30.04.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;681;128
Jumbo Supermarkten BV;01.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;820;
Jumbo Supermarkten BV;02.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;918;392
Jumbo Supermarkten BV;04.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;541;173
Jumbo Supermarkten BV;05.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;554;
Jumbo Supermarkten BV;06.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;586;272
Jumbo Supermarkten BV;07.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;681;
Jumbo Supermarkten BV;08.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;820;
Jumbo Supermarkten BV;09.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;918;
Jumbo Supermarkten BV;11.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;541;
Jumbo Supermarkten BV;12.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;554;
Jumbo Supermarkten BV;13.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;586;555
Jumbo Supermarkten BV;14.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;681;670
Jumbo Supermarkten BV;15.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;820;128
Jumbo Supermarkten BV;16.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;918;572
Jumbo Supermarkten BV;18.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;691;484
Jumbo Supermarkten BV;19.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;726;282
Jumbo Supermarkten BV;20.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;586;790
Jumbo Supermarkten BV;21.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;681;610
Jumbo Supermarkten BV;22.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;820;400
Jumbo Supermarkten BV;23.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;918;684
Jumbo Supermarkten BV;25.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;561;
Jumbo Supermarkten BV;26.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;574;
Jumbo Supermarkten BV;27.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;608;
Jumbo Supermarkten BV;28.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;706;
Jumbo Supermarkten BV;29.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;850;1004
Jumbo Supermarkten BV;30.05.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;952;596
Jumbo Supermarkten BV;01.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;561;
Jumbo Supermarkten BV;02.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;574;670
Jumbo Supermarkten BV;03.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;608;
Jumbo Supermarkten BV;04.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;706;575
Jumbo Supermarkten BV;05.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;850;840
Jumbo Supermarkten BV;06.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;952;930
Jumbo Supermarkten BV;08.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;561;490
Jumbo Supermarkten BV;09.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;574;480
Jumbo Supermarkten BV;10.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;608;439
Jumbo Supermarkten BV;11.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;706;670
Jumbo Supermarkten BV;12.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;850;800
Jumbo Supermarkten BV;13.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;952;928
Jumbo Supermarkten BV;15.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;530;570
Jumbo Supermarkten BV;16.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;529;550
Jumbo Supermarkten BV;17.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;547;490
Jumbo Supermarkten BV;18.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;645;650
Jumbo Supermarkten BV;19.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;763;760
Jumbo Supermarkten BV;20.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;853;890
Jumbo Supermarkten BV;22.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;530;460
Jumbo Supermarkten BV;23.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;529;310
Jumbo Supermarkten BV;24.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;547;630
Jumbo Supermarkten BV;25.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;645;510
Jumbo Supermarkten BV;26.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;763;820
Jumbo Supermarkten BV;27.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;853;890
Jumbo Supermarkten BV;29.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;530;570
Jumbo Supermarkten BV;30.06.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;529;380
Jumbo Supermarkten BV;01.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;547;530
Jumbo Supermarkten BV;02.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;645;630
Jumbo Supermarkten BV;03.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;763;640
Jumbo Supermarkten BV;04.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;853;770
Jumbo Supermarkten BV;06.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;530;470
Jumbo Supermarkten BV;07.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;529;520
Jumbo Supermarkten BV;08.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;547;450
Jumbo Supermarkten BV;09.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;645;510
Jumbo Supermarkten BV;10.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;763;710
Jumbo Supermarkten BV;11.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;853;780
Jumbo Supermarkten BV;13.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;530;460
Jumbo Supermarkten BV;14.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;529;490
Jumbo Supermarkten BV;15.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;547;280
Jumbo Supermarkten BV;16.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;645;610
Jumbo Supermarkten BV;17.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;763;730
Jumbo Supermarkten BV;18.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;853;850
Jumbo Supermarkten BV;20.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;654;360
Jumbo Supermarkten BV;21.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;851;730
Jumbo Supermarkten BV;23.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;765;780
Jumbo Supermarkten BV;24.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;763;550
Jumbo Supermarkten BV;25.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;853;870
Jumbo Supermarkten BV;27.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;530;440
Jumbo Supermarkten BV;28.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;529;440
Jumbo Supermarkten BV;29.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;547;420
Jumbo Supermarkten BV;30.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;645;630
Jumbo Supermarkten BV;31.07.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;763;810
Jumbo Supermarkten BV;01.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;853;730
Jumbo Supermarkten BV;03.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;530;320
Jumbo Supermarkten BV;04.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;529;480
Jumbo Supermarkten BV;05.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;547;500
Jumbo Supermarkten BV;06.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;645;610
Jumbo Supermarkten BV;07.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;763;780
Jumbo Supermarkten BV;08.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;853;840
Jumbo Supermarkten BV;10.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;530;350
Jumbo Supermarkten BV;11.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;529;470
Jumbo Supermarkten BV;12.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;547;370
Jumbo Supermarkten BV;13.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;645;590
Jumbo Supermarkten BV;14.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;763;690
Jumbo Supermarkten BV;15.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;853;660
Jumbo Supermarkten BV;17.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;530;420
Jumbo Supermarkten BV;18.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;529;470
Jumbo Supermarkten BV;19.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;547;480
Jumbo Supermarkten BV;20.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;645;610
Jumbo Supermarkten BV;21.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;763;630
Jumbo Supermarkten BV;22.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;853;820
Jumbo Supermarkten BV;24.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;530;510
Jumbo Supermarkten BV;25.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;529;350
Jumbo Supermarkten BV;26.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;547;510
Jumbo Supermarkten BV;27.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;645;650
Jumbo Supermarkten BV;28.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;763;670
Jumbo Supermarkten BV;29.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;853;910
Jumbo Supermarkten BV;31.08.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;530;390
Jumbo Supermarkten BV;01.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;529;340
Jumbo Supermarkten BV;02.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;547;480
Jumbo Supermarkten BV;03.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;645;530
Jumbo Supermarkten BV;04.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;763;630
Jumbo Supermarkten BV;05.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;853;870
Jumbo Supermarkten BV;07.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;530;410
Jumbo Supermarkten BV;08.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;529;410
Jumbo Supermarkten BV;09.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;547;490
Jumbo Supermarkten BV;10.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;645;480
Jumbo Supermarkten BV;11.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;763;700
Jumbo Supermarkten BV;12.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;853;770
Jumbo Supermarkten BV;14.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;530;350
Jumbo Supermarkten BV;15.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;529;480
Jumbo Supermarkten BV;16.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;547;560
Jumbo Supermarkten BV;17.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;645;540
Jumbo Supermarkten BV;18.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;763;610
Jumbo Supermarkten BV;19.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;853;860
Jumbo Supermarkten BV;21.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;530;480
Jumbo Supermarkten BV;22.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;529;360
Jumbo Supermarkten BV;23.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;547;460
Jumbo Supermarkten BV;24.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;645;580
Jumbo Supermarkten BV;25.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;763;680
Jumbo Supermarkten BV;26.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;853;800
Jumbo Supermarkten BV;28.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;493;480
Jumbo Supermarkten BV;29.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;495;490
Jumbo Supermarkten BV;30.09.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;509;480
Jumbo Supermarkten BV;01.10.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;600;500
Jumbo Supermarkten BV;02.10.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;730;580
Jumbo Supermarkten BV;03.10.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;793;840
Jumbo Supermarkten BV;05.10.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;493;470
Jumbo Supermarkten BV;06.10.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;495;350
Jumbo Supermarkten BV;07.10.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;509;420
Jumbo Supermarkten BV;08.10.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;600;450
Jumbo Supermarkten BV;09.10.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;700;680
Jumbo Supermarkten BV;10.10.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;780;710
Jumbo Supermarkten BV;12.10.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;493;310
Jumbo Supermarkten BV;13.10.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;495;450
Jumbo Supermarkten BV;14.10.2020;236737;R ASPTIP GR 10-12 4x100SFPKKZ410BPRJU8PE;4;560;440
