Retail Client;Date;Article Code;Article Description;Size of Packing Unit;Prognosis (Packing Units);Realised Orders (Packing Units)
Plus Hollander (Superunie);10.03.2022;928807;TCH MX 10x250 ZAKF KKZ410 BPR PL 8EU;10;40;
Plus Hollander (Superunie);10.03.2022;928811;TCH PRU 10x250 ZAKF KKZ410 BPR PL 8MA;10;;120
Plus Hollander (Superunie);10.03.2022;928993;R ZFMIX BBFR 4x300 S40TS KKZ410BPR PL7EN;4;50;
Plus Hollander (Superunie);10.03.2022;929006;PAP MIN MXSWBI10x300ZAKF KKZ416BPR PL8ES;10;30;20
Plus Hollander (Superunie);10.03.2022;929275;R TPR MID 8x500 SKFP KKZ613 BPR PL 8ES;8;480;160
Plus Hollander (Superunie);10.03.2022;930292;BBES 10x500 S41TS KKZ610 BPR PL 7PE;10;;60
Plus Hollander (Superunie);10.03.2022;930370;BBES 4x300 S78TS KKZ410 BPR PL 7PE;4;;260
Plus Hollander (Superunie);10.03.2022;930918;R ARB 12x400 SKOTS FK613 BPR PL 7ES;12;170;
Plus Hollander (Superunie);10.03.2022;931465;ARB 12x400 SKOTE FK613 BPR PL 7ES;12;;85
Plus Hollander (Superunie);10.03.2022;931772;ZFMIX BBFR 4x300 S40TS KKZ410 BPR PL 7EN;4;;40
Plus Hollander (Superunie);10.03.2022;931795;FRAM 4x250 S75TS KKZ410 BPR PL 7PT;4;;100
Plus Hollander (Superunie);10.03.2022;932073;FRAM 6x125 SKOD KKZ410 BPR PL 7PT;6;;100
Plus Hollander (Superunie);11.03.2022;816066;R FRAM 6x125 SKOD KKZ410 BPR PL 8PT;6;50;
Plus Hollander (Superunie);11.03.2022;865542;R TRT MGEN 5KG FK414 PKB 7ES;5;300;600
